Item Name,Item ID,Item meta,Has NBT,Display Name
Botany:ceramicBrick,647,16387,true, 
Botany:ceramicBrick,647,16387,true, 
Botany:ceramicBrick,647,16387,true, 
Botany:ceramicBrick,647,16387,true, 
Botany:ceramicBrick,647,16387,true, 
Botany:ceramicBrick,647,16387,true, 
Botany:ceramicBrick,647,16387,true,  
Botany:ceramicBrick,647,16387,true,  
Botany:ceramicBrick,647,16387,true,  
Botany:ceramicBrick,647,16387,true,  
Botany:ceramicBrick,647,16387,true,  
Botany:ceramicBrick,647,16387,true,  
Botany:ceramicBrick,647,16387,true,   
Botany:ceramicBrick,647,16387,true,   
Botany:ceramicBrick,647,16387,true,  
Botany:ceramicBrick,647,16387,true,  
Botany:ceramicBrick,647,16387,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,   
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,   
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,   
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,   
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:seed,4846,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,   
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,   
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,   
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,   
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:pollen,4847,0,true,  
Botany:database,4848,0,false,  
Botany:database,4848,1,false,  -
Botany:trowelWood,4849,0,false, 
Botany:trowelStone,4850,0,false, 
Botany:trowelIron,4851,0,false, 
Botany:trowelDiamond,4852,0,false, 
Botany:trowelGold,4853,0,false, 
Botany:insulatedTube,4854,0,false,  
Botany:insulatedTube,4854,128,false,  
Botany:insulatedTube,4854,256,false,  
Botany:insulatedTube,4854,384,false,  
Botany:insulatedTube,4854,512,false,  
Botany:insulatedTube,4854,640,false,  
Botany:insulatedTube,4854,1,false,  
Botany:insulatedTube,4854,129,false,  
Botany:insulatedTube,4854,257,false,  
Botany:insulatedTube,4854,385,false,  
Botany:insulatedTube,4854,513,false,  
Botany:insulatedTube,4854,641,false,  
Botany:insulatedTube,4854,2,false,  
Botany:insulatedTube,4854,130,false,  
Botany:insulatedTube,4854,258,false,  
Botany:insulatedTube,4854,386,false,  
Botany:insulatedTube,4854,514,false,  
Botany:insulatedTube,4854,642,false,  
Botany:insulatedTube,4854,3,false,  
Botany:insulatedTube,4854,131,false,  
Botany:insulatedTube,4854,259,false,  
Botany:insulatedTube,4854,387,false,  
Botany:insulatedTube,4854,515,false,  
Botany:insulatedTube,4854,643,false,  
Botany:soilMeter,4855,0,false,
Botany:misc,4856,0,false, 
Botany:misc,4856,1,false,  
Botany:misc,4856,2,false, 
Botany:misc,4856,3,false, 
Botany:misc,4856,4,false, 
Botany:misc,4856,5,false, 
Botany:misc,4856,6,false, 
Botany:misc,4856,7,false,  
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true, 
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true, 
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true, 
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true, 
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:itemFlower,4857,0,true,
Botany:pigment,4858,0,false,
Botany:pigment,4858,1,false,
Botany:pigment,4858,2,false,
Botany:pigment,4858,3,false,
Botany:pigment,4858,4,false,
Botany:pigment,4858,5,false,
Botany:pigment,4858,6,false,
Botany:pigment,4858,7,false,
Botany:pigment,4858,8,false,
Botany:pigment,4858,9,false,
Botany:pigment,4858,10,false,
Botany:pigment,4858,11,false,
Botany:pigment,4858,12,false,
Botany:pigment,4858,13,false,
Botany:pigment,4858,14,false,
Botany:pigment,4858,15,false,
Botany:pigment,4858,16,false,
Botany:pigment,4858,17,false,
Botany:pigment,4858,18,false,
Botany:pigment,4858,19,false,
Botany:pigment,4858,20,false,
Botany:pigment,4858,21,false,
Botany:pigment,4858,22,false,
Botany:pigment,4858,23,false,
Botany:pigment,4858,24,false,
Botany:pigment,4858,25,false,
Botany:pigment,4858,26,false,
Botany:pigment,4858,27,false,
Botany:pigment,4858,28,false,
Botany:pigment,4858,29,false,
Botany:pigment,4858,30,false,
Botany:pigment,4858,31,false,
Botany:pigment,4858,32,false,
Botany:pigment,4858,33,false,
Botany:pigment,4858,34,false,
Botany:pigment,4858,35,false,
Botany:pigment,4858,36,false,
Botany:pigment,4858,37,false,
Botany:pigment,4858,38,false,
Botany:pigment,4858,39,false,
Botany:pigment,4858,40,false,
Botany:pigment,4858,41,false,
Botany:pigment,4858,42,false,
Botany:pigment,4858,43,false,
Botany:pigment,4858,44,false,
Botany:pigment,4858,45,false,
Botany:pigment,4858,46,false,
Botany:pigment,4858,47,false,
Botany:pigment,4858,48,false,
Botany:pigment,4858,49,false,
Botany:pigment,4858,50,false,
Botany:pigment,4858,51,false,
Botany:pigment,4858,52,false,
Botany:pigment,4858,53,false,
Botany:pigment,4858,54,false,
Botany:pigment,4858,55,false,
Botany:pigment,4858,56,false,
Botany:pigment,4858,57,false,
Botany:pigment,4858,58,false,
Botany:pigment,4858,59,false,
Botany:pigment,4858,60,false,
Botany:pigment,4858,61,false,
Botany:pigment,4858,62,false,
Botany:pigment,4858,63,false,
Botany:pigment,4858,64,false,
Botany:pigment,4858,65,false,
Botany:pigment,4858,66,false,
Botany:pigment,4858,67,false,
Botany:pigment,4858,68,false,
Botany:pigment,4858,69,false,
Botany:pigment,4858,70,false,
Botany:pigment,4858,71,false,
Botany:pigment,4858,72,false,
Botany:pigment,4858,73,false,
Botany:pigment,4858,74,false,
Botany:pigment,4858,75,false,
Botany:pigment,4858,76,false,
Botany:pigment,4858,77,false,
Botany:pigment,4858,78,false,
Botany:pigment,4858,79,false,
Botany:clay,4859,0,false, 
Botany:clay,4859,1,false, 
Botany:clay,4859,2,false, 
Botany:clay,4859,3,false, 
Botany:clay,4859,4,false, 
Botany:clay,4859,5,false, 
Botany:clay,4859,6,false, 
Botany:clay,4859,7,false, 
Botany:clay,4859,8,false, 
Botany:clay,4859,9,false, 
Botany:clay,4859,10,false, 
Botany:clay,4859,11,false, 
Botany:clay,4859,12,false, 
Botany:clay,4859,13,false, 
Botany:clay,4859,14,false, 
Botany:clay,4859,15,false, 
Botany:clay,4859,16,false, 
Botany:clay,4859,17,false, 
Botany:clay,4859,18,false, 
Botany:clay,4859,19,false, 
Botany:clay,4859,20,false, 
Botany:clay,4859,21,false, 
Botany:clay,4859,22,false, 
Botany:clay,4859,23,false, 
Botany:clay,4859,24,false, 
Botany:clay,4859,25,false, 
Botany:clay,4859,26,false, 
Botany:clay,4859,27,false, 
Botany:clay,4859,28,false, 
Botany:clay,4859,29,false, 
Botany:clay,4859,30,false, 
Botany:clay,4859,31,false, 
Botany:clay,4859,32,false, 
Botany:clay,4859,33,false, 
Botany:clay,4859,34,false, 
Botany:clay,4859,35,false, 
Botany:clay,4859,36,false, 
Botany:clay,4859,37,false, 
Botany:clay,4859,38,false, 
Botany:clay,4859,39,false, 
Botany:clay,4859,40,false, 
Botany:clay,4859,41,false, 
Botany:clay,4859,42,false, 
Botany:clay,4859,43,false, 
Botany:clay,4859,44,false, 
Botany:clay,4859,45,false, 
Botany:clay,4859,46,false, 
Botany:clay,4859,47,false, 
Botany:clay,4859,48,false, 
Botany:clay,4859,49,false, 
Botany:clay,4859,50,false, 
Botany:clay,4859,51,false, 
Botany:clay,4859,52,false, 
Botany:clay,4859,53,false, 
Botany:clay,4859,54,false, 
Botany:clay,4859,55,false, 
Botany:clay,4859,56,false, 
Botany:clay,4859,57,false, 
Botany:clay,4859,58,false, 
Botany:clay,4859,59,false, 
Botany:clay,4859,60,false, 
Botany:clay,4859,61,false, 
Botany:clay,4859,62,false, 
Botany:clay,4859,63,false, 
Botany:clay,4859,64,false, 
Botany:clay,4859,65,false, 
Botany:clay,4859,66,false, 
Botany:clay,4859,67,false, 
Botany:clay,4859,68,false, 
Botany:clay,4859,69,false, 
Botany:clay,4859,70,false, 
Botany:clay,4859,71,false, 
Botany:clay,4859,72,false, 
Botany:clay,4859,73,false, 
Botany:clay,4859,74,false, 
Botany:clay,4859,75,false, 
Botany:clay,4859,76,false, 
Botany:clay,4859,77,false, 
Botany:clay,4859,78,false, 
Botany:clay,4859,79,false, 
DraconicEvolution:xRayBlock,1499,0,false, 
DraconicEvolution:weatherController,1500,0,false, 
DraconicEvolution:sunDial,1501,0,false, 
DraconicEvolution:draconiumOre,1502,0,false, 
DraconicEvolution:grinder,1503,3,false,
DraconicEvolution:potentiometer,1504,0,false,
DraconicEvolution:rainSensor,1505,0,false, 
DraconicEvolution:particleGenerator,1506,0,false, 
DraconicEvolution:playerDetector,1507,0,false, 
DraconicEvolution:playerDetectorAdvanced,1508,0,false,  
DraconicEvolution:energyInfuser,1509,0,false, 
DraconicEvolution:customSpawner,1510,0,false, 
DraconicEvolution:generator,1511,3,false,
DraconicEvolution:energyStorageCore,1512,0,false, 
DraconicEvolution:draconium,1513,0,false, 
DraconicEvolution:draconium,1513,1,false, 
DraconicEvolution:draconium,1513,2,false,  
DraconicEvolution:energyPylon,1515,0,false, 
DraconicEvolution:cKeyStone,1518,0,false,Creative Key Stone
DraconicEvolution:cKeyStone,1518,1,false,Creative Key Stone
DraconicEvolution:cKeyStone,1518,2,false,Creative Key Stone
DraconicEvolution:cKeyStone,1518,3,false,Creative Key Stone
DraconicEvolution:dissEnchanter,1519,0,false,
DraconicEvolution:teleporterStand,1520,0,false, 
DraconicEvolution:draconiumChest,1521,0,false, 
DraconicEvolution:draconicBlock,1522,0,false,  
DraconicEvolution:energyCrystal,1523,0,false, 
DraconicEvolution:energyCrystal,1523,1,false,  
DraconicEvolution:energyCrystal,1523,2,false, 
DraconicEvolution:energyCrystal,1523,3,false,  
DraconicEvolution:energyCrystal,1523,4,false,  
DraconicEvolution:energyCrystal,1523,5,false,   
DraconicEvolution:infusedObsidian,1524,0,false, 
DraconicEvolution:dislocatorReceptacle,1525,0,false, 
DraconicEvolution:reactorCore,1527,0,false,  
DraconicEvolution:flowGate,1528,0,false,   
DraconicEvolution:flowGate,1528,6,false, 
DraconicEvolution:reactorStabilizer,1529,0,false, 
DraconicEvolution:reactorEnergyInjector,1530,0,false, 
DraconicEvolution:upgradeModifier,1532,0,false, 
DraconicEvolution:longRangeDislocator,1533,1,false,Admin Dislocator
DraconicEvolution:draconicDistructionStaff,5146,0,true, 
DraconicEvolution:draconicDistructionStaff,5146,0,true, 
DraconicEvolution:draconicPickaxe,5147,0,true, 
DraconicEvolution:draconicPickaxe,5147,0,true, 
DraconicEvolution:draconicAxe,5148,0,true, 
DraconicEvolution:draconicAxe,5148,0,true, 
DraconicEvolution:draconicShovel,5149,0,true, 
DraconicEvolution:draconicShovel,5149,0,true, 
DraconicEvolution:draconicHoe,5150,0,true, 
DraconicEvolution:draconicHoe,5150,0,true, 
DraconicEvolution:draconicSword,5151,0,true, 
DraconicEvolution:draconicSword,5151,0,true, 
DraconicEvolution:draconicBow,5152,0,true, 
DraconicEvolution:draconicBow,5152,0,true, 
DraconicEvolution:draconicHelm,5153,0,true, 
DraconicEvolution:draconicHelm,5153,0,true, 
DraconicEvolution:draconicChest,5154,0,true, 
DraconicEvolution:draconicChest,5154,0,true, 
DraconicEvolution:draconicLeggs,5155,0,true, 
DraconicEvolution:draconicLeggs,5155,0,true, 
DraconicEvolution:draconicBoots,5156,0,true, 
DraconicEvolution:draconicBoots,5156,0,true, 
DraconicEvolution:wyvernPickaxe,5157,0,true, 
DraconicEvolution:wyvernPickaxe,5157,0,true, 
DraconicEvolution:wyvernShovel,5158,0,true, 
DraconicEvolution:wyvernShovel,5158,0,true, 
DraconicEvolution:wyvernSword,5159,0,true, 
DraconicEvolution:wyvernSword,5159,0,true, 
DraconicEvolution:wyvernBow,5160,0,true, 
DraconicEvolution:wyvernBow,5160,0,true, 
DraconicEvolution:wyvernHelm,5161,0,true, 
DraconicEvolution:wyvernHelm,5161,0,true, 
DraconicEvolution:wyvernChest,5162,0,true, 
DraconicEvolution:wyvernChest,5162,0,true, 
DraconicEvolution:wyvernLeggs,5163,0,true, 
DraconicEvolution:wyvernLeggs,5163,0,true, 
DraconicEvolution:wyvernBoots,5164,0,true, 
DraconicEvolution:wyvernBoots,5164,0,true, 
DraconicEvolution:draconicCore,5165,0,false, 
DraconicEvolution:wyvernCore,5166,0,false, 
DraconicEvolution:awakenedCore,5167,0,false, 
DraconicEvolution:chaoticCore,5168,0,false, 
DraconicEvolution:draconiumDust,5169,0,false, 
DraconicEvolution:draconiumIngot,5170,0,false, 
DraconicEvolution:draconiumBlend,5171,0,false,  ()
DraconicEvolution:dragonHeart,5172,0,false, 
DraconicEvolution:teleporterMKI,5173,0,false, 
DraconicEvolution:teleporterMKII,5174,0,false,  
DraconicEvolution:mobSoul,5176,0,false, 
DraconicEvolution:enderArrow,5177,0,false, 
DraconicEvolution:safetyMatch,5178,0,false, 
DraconicEvolution:safetyMatch,5178,1000,false,
DraconicEvolution:key,5179,0,false,Key
DraconicEvolution:key,5179,1,false,Key
DraconicEvolution:infoTablet,5180,0,false,  Draconic Evolution
DraconicEvolution:draconicIngot,5181,0,false,  
DraconicEvolution:draconiumEnergyCore,5182,0,false,  
DraconicEvolution:draconiumEnergyCore,5182,1,false,  
DraconicEvolution:draconiumFluxCapacitor,5183,0,true,  
DraconicEvolution:draconiumFluxCapacitor,5183,0,true,  
DraconicEvolution:draconiumFluxCapacitor,5183,1,true,  
DraconicEvolution:draconiumFluxCapacitor,5183,1,true,  
DraconicEvolution:wrench,5184,0,false, 
DraconicEvolution:chaosShard,5185,0,false, 
DraconicEvolution:reactorCraftingPart,5186,0,false,  
DraconicEvolution:reactorCraftingPart,5186,1,false,   
DraconicEvolution:reactorCraftingPart,5186,2,false,   
DraconicEvolution:reactorCraftingPart,5186,3,false,   
DraconicEvolution:reactorCraftingPart,5186,4,false,   
DraconicEvolution:nugget,5187,0,false, 
DraconicEvolution:nugget,5187,1,false,  
DraconicEvolution:chaosFragment,5188,0,false,Tiny Chaos Fragment
DraconicEvolution:chaosFragment,5188,1,false,Small Chaos Fragment
DraconicEvolution:chaosFragment,5188,2,false,Large Chaos Fragment
DraconicEvolution:magnet,5189,0,false, 
DraconicEvolution:magnet,5189,1,false,  
EnderIO:blockStirlingGenerator,1546,0,false, 
EnderIO:blockCombustionGenerator,1547,0,false,  
EnderIO:blockZombieGenerator,1548,0,false, 
EnderIO:blockSolarPanel,1549,0,false, 
EnderIO:blockSolarPanel,1549,1,false,  
EnderIO:blockSagMill,1550,0,false,
EnderIO:blockAlloySmelter,1551,0,false, 
EnderIO:blockCapBank,1553,0,true,  
EnderIO:blockCapBank,1553,1,true,  
EnderIO:blockCapBank,1553,1,true,  
EnderIO:blockCapBank,1553,2,true, 
EnderIO:blockCapBank,1553,2,true, 
EnderIO:blockCapBank,1553,3,true,  
EnderIO:blockCapBank,1553,3,true,  
EnderIO:blockPainter,1554,0,false, 
EnderIO:blockCrafter,1561,0,false,
EnderIO:blockVat,1564,0,false,
EnderIO:blockPowerMonitor,1565,0,false, 
EnderIO:blockFarmStation,1566,0,false, 
EnderIO:blockWirelessCharger,1567,0,false, 
EnderIO:blockTank,1569,0,false, 
EnderIO:blockTank,1569,1,false,   
EnderIO:blockReservoir,1570,0,false,
EnderIO:blockVacuumChest,1571,0,false, 
EnderIO:blockTransceiver,1572,0,false, 
EnderIO:blockBuffer,1573,0,false, 
EnderIO:blockBuffer,1573,1,false,
EnderIO:blockBuffer,1573,2,false, 
EnderIO:blockBuffer,1573,3,false, 
EnderIO:blockInventoryPanel,1574,0,false, 
EnderIO:blockEnderIo,1575,0,false, 
EnderIO:blockTravelAnchor,1576,0,false, 
EnderIO:blockTelePad,1577,0,false, 
EnderIO:blockSliceAndSplice,1578,0,false,  
EnderIO:blockSoulBinder,1579,0,false, 
EnderIO:blockPoweredSpawner,1580,0,false, 
EnderIO:blockPoweredSpawner,1580,0,true, 
EnderIO:blockPoweredSpawner,1580,0,true, 
EnderIO:blockKillerJoe,1581,0,false, 
EnderIO:blockAttractor,1582,0,false, 
EnderIO:blockSpawnGuard,1583,0,false, 
EnderIO:blockExperienceObelisk,1584,0,false, 
EnderIO:blockWeatherObelisk,1585,0,false, 
EnderIO:blockInhibitorObelisk,1586,0,false,tile.blockInhibitorObelisk.name
EnderIO:blockEnchanter,1587,0,false,
EnderIO:blockDarkSteelPressurePlate,1588,0,false,Ҹ  
EnderIO:blockDarkSteelPressurePlate,1588,1,false,Ҹ  
EnderIO:blockDarkSteelAnvil,1589,0,false,   
EnderIO:blockDarkSteelAnvil,1589,1,false,    
EnderIO:blockDarkSteelAnvil,1589,2,false,     
EnderIO:blockDarkSteelLadder,1590,0,false,   
EnderIO:blockElectricLight,1591,0,false, 
EnderIO:blockElectricLight,1591,1,false,  ()
EnderIO:blockElectricLight,1591,2,false,
EnderIO:blockElectricLight,1591,3,false, ()
EnderIO:blockElectricLight,1591,4,false,  
EnderIO:blockElectricLight,1591,5,false,   ()
EnderIO:blockLightNode,1592,0,false,tile.blockLightNode.name
EnderIO:blockReinforcedObsidian,1593,0,false, 
EnderIO:blockFusedQuartz,1594,0,false, 
EnderIO:blockFusedQuartz,1594,1,false,  
EnderIO:blockFusedQuartz,1594,2,false,  
EnderIO:blockFusedQuartz,1594,3,false,  
EnderIO:blockFusedQuartz,1594,4,false,Ҹ  
EnderIO:blockFusedQuartz,1594,5,false,Ҹ  
EnderIO:blockEnderRail,1595,0,false, 
EnderIO:blockConduitBundle,1596,0,false,  
EnderIO:blockEndermanSkull,1598,0,false,  
EnderIO:blockEndermanSkull,1598,2,false,   
EnderIO:blockNutrient_distillation,1599,0,false, 
EnderIO:blockHootch,1600,0,false,
EnderIO:blockRocket_fuel,1601,0,false, 
EnderIO:blockFire_water,1602,0,false, 
EnderIO:blockLiquid_sunshine,1603,0,false,Liquid Sunshine
EnderIO:blockCloud_seed,1604,0,false,Cloud Seed
EnderIO:blockCloud_seed_concentrated,1605,0,false,Concentrated Cloud Seed
EnderIO:blockIngotStorage,1606,0,false,  
EnderIO:blockIngotStorage,1606,1,false,  
EnderIO:blockIngotStorage,1606,2,false,  
EnderIO:blockIngotStorage,1606,3,false,    
EnderIO:blockIngotStorage,1606,4,false,  
EnderIO:blockIngotStorage,1606,5,false,  
EnderIO:blockIngotStorage,1606,6,false,  
EnderIO:blockIngotStorage,1606,7,false, 
EnderIO:blockDarkIronBars,1607,0,false,   
EnderIO:itemCoordSelector,5292,0,true, 
EnderIO:itemFusedQuartzFrame,5293,0,true,   
EnderIO:itemConduitFacade,5294,0,false,  
EnderIO:itemConduitFacade,5294,1,false,   
EnderIO:itemBrokenSpawner,5295,0,true, 
EnderIO:itemBrokenSpawner,5295,0,true, 
EnderIO:itemBrokenSpawner,5295,0,true, 
EnderIO:itemBrokenSpawner,5295,0,true, 
EnderIO:itemBrokenSpawner,5295,0,true, 
EnderIO:itemBrokenSpawner,5295,0,true, 
EnderIO:itemBrokenSpawner,5295,0,true, 
EnderIO:itemFrankenSkull,5296,0,false,-
EnderIO:itemFrankenSkull,5296,1,false,-
EnderIO:itemFrankenSkull,5296,2,false, 
EnderIO:itemFrankenSkull,5296,3,false, 
EnderIO:itemFrankenSkull,5296,4,false, 
EnderIO:itemRedstoneConduit,5297,0,false, 
EnderIO:itemRedstoneConduit,5297,1,false, 
EnderIO:itemRedstoneConduit,5297,2,false,  
EnderIO:itemPowerConduit,5298,0,false, 
EnderIO:itemPowerConduit,5298,1,false,  
EnderIO:itemPowerConduit,5298,2,false,  
EnderIO:itemLiquidConduit,5299,0,false, 
EnderIO:itemLiquidConduit,5299,1,false,   
EnderIO:itemLiquidConduit,5299,2,false,  
EnderIO:itemItemConduit,5300,0,false, 
EnderIO:itemMEConduit,5301,0,false, 
EnderIO:itemMEConduit,5301,1,false,  
EnderIO:itemBasicFilterUpgrade,5302,0,false,  
EnderIO:itemBasicFilterUpgrade,5302,1,false,  
EnderIO:itemExistingItemFilter,5303,0,false,  
EnderIO:itemModItemFilter,5304,0,false,   
EnderIO:itemPowerItemFilter,5305,0,false,   
EnderIO:itemExtractSpeedUpgrade,5306,0,false,    
EnderIO:itemExtractSpeedUpgrade,5306,1,false,    
EnderIO:itemFunctionUpgrade,5307,0,false,  
EnderIO:itemBasicCapacitor,5308,0,false, 
EnderIO:itemBasicCapacitor,5308,1,false, 
EnderIO:itemBasicCapacitor,5308,2,false, 
EnderIO:itemMachinePart,5309,0,false, 
EnderIO:itemMachinePart,5309,1,false, 
EnderIO:itemMaterial,5310,0,false,
EnderIO:itemMaterial,5310,1,false,  
EnderIO:itemMaterial,5310,2,false,  
EnderIO:itemMaterial,5310,3,false,  
EnderIO:itemMaterial,5310,4,false,  
EnderIO:itemMaterial,5310,5,false, 
EnderIO:itemMaterial,5310,6,false, 
EnderIO:itemMaterial,5310,7,false,  
EnderIO:itemMaterial,5310,8,false, 
EnderIO:itemMaterial,5310,9,false, 
EnderIO:itemMaterial,5310,10,false, 
EnderIO:itemAlloy,5311,0,false, 
EnderIO:itemAlloy,5311,1,false, 
EnderIO:itemAlloy,5311,2,false, 
EnderIO:itemAlloy,5311,3,false,   
EnderIO:itemAlloy,5311,4,false, 
EnderIO:itemAlloy,5311,5,false, 
EnderIO:itemAlloy,5311,6,false,Ҹ 
EnderIO:itemAlloy,5311,7,false,
EnderIO:itemPowderIngot,5312,0,false, 
EnderIO:itemPowderIngot,5312,6,false, 
EnderIO:itemPowderIngot,5312,8,false,
EnderIO:bucketXpjuice,5313,0,false, 
EnderIO:bucketNutrient_distillation,5314,0,false,  
EnderIO:bucketHootch,5315,0,false, 
EnderIO:bucketRocket_fuel,5316,0,false,  
EnderIO:bucketFire_water,5317,0,false,  
EnderIO:bucketLiquid_sunshine,5318,0,false,Liquid Sunshine Bucket
EnderIO:bucketCloud_seed,5319,0,false,Cloud Seed Bucket
EnderIO:bucketCloud_seed_concentrated,5320,0,false,Concentrated Cloud Seed Bucket
EnderIO:itemYetaWrench,5321,0,false,  Yeta
EnderIO:itemTravelStaff,5323,0,true, 
EnderIO:itemTravelStaff,5323,16,true, 
EnderIO:itemConduitProbe,5324,0,false,  
EnderIO:itemXpTransfer,5325,0,false, 
EnderIO:itemSoulVessel,5326,0,false,  
EnderIO:itemEnderFood,5327,0,false,"Enderios"
EnderIO:itemGliderWing,5328,0,false, 
EnderIO:itemGliderWing,5328,1,false, 
EnderIO:item.darkSteel_helmet,5329,0,false,Ҹ 
EnderIO:item.darkSteel_helmet,5329,0,true,Ҹ 
EnderIO:item.darkSteel_chestplate,5330,0,false,Ҹ 
EnderIO:item.darkSteel_chestplate,5330,0,true,Ҹ 
EnderIO:item.darkSteel_leggings,5331,0,false,Ҹ 
EnderIO:item.darkSteel_leggings,5331,0,true,Ҹ 
EnderIO:item.darkSteel_boots,5332,0,false,Ҹ 
EnderIO:item.darkSteel_boots,5332,0,true,Ҹ 
EnderIO:item.darkSteel_sword,5333,0,false,
EnderIO:item.darkSteel_sword,5333,0,true,
EnderIO:item.darkSteel_pickaxe,5334,0,false,Ҹ 
EnderIO:item.darkSteel_pickaxe,5334,0,true,Ҹ 
EnderIO:item.darkSteel_axe,5335,0,false,Ҹ 
EnderIO:item.darkSteel_axe,5335,0,true,Ҹ 
EnderIO:item.darkSteel_shears,5336,0,false,Ҹ 
EnderIO:item.darkSteel_shears,5336,0,true,Ҹ 
EnderIO:itemMagnet,5337,0,true,
EnderIO:itemMagnet,5337,16,true,
ExtraBees:ectoplasm,664,0,false,
ExtraBees:hive,665,0,false, 
