Item Name,Item ID,Item meta,Has NBT,Display Name
Botany:flower,636,0,false,Цветок
Botany:plant,637,0,false,Маленький сорняк
Botany:plant,637,1,false,Сорняк
Botany:plant,637,2,false,Высокий сорняк
Botany:plant,637,3,false,Засохший цветок
Botany:plant,637,4,false,Увядающий цветок
Botany:soil,638,0,false,Почва
Botany:soil,638,1,false,Почва
Botany:soil,638,2,false,Почва
Botany:soil,638,3,false,Почва
Botany:soil,638,4,false,Почва
Botany:soil,638,5,false,Почва
Botany:soil,638,6,false,Почва
Botany:soil,638,7,false,Почва
Botany:soil,638,8,false,Почва
Botany:loam,639,0,false,Суглинок
Botany:loam,639,1,false,Суглинок
Botany:loam,639,2,false,Суглинок
Botany:loam,639,3,false,Суглинок
Botany:loam,639,4,false,Суглинок
Botany:loam,639,5,false,Суглинок
Botany:loam,639,6,false,Суглинок
Botany:loam,639,7,false,Суглинок
Botany:loam,639,8,false,Суглинок
Botany:flowerbed,640,0,false,Цветник
Botany:flowerbed,640,1,false,Цветник
Botany:flowerbed,640,2,false,Цветник
Botany:flowerbed,640,3,false,Цветник
Botany:flowerbed,640,4,false,Цветник
Botany:flowerbed,640,5,false,Цветник
Botany:flowerbed,640,6,false,Цветник
Botany:flowerbed,640,7,false,Цветник
Botany:flowerbed,640,8,false,Цветник
Botany:soilNoWeed,641,0,false,Почва
Botany:soilNoWeed,641,1,false,Почва
Botany:soilNoWeed,641,2,false,Почва
Botany:soilNoWeed,641,3,false,Почва
Botany:soilNoWeed,641,4,false,Почва
Botany:soilNoWeed,641,5,false,Почва
Botany:soilNoWeed,641,6,false,Почва
Botany:soilNoWeed,641,7,false,Почва
Botany:soilNoWeed,641,8,false,Почва
Botany:loamNoWeed,642,0,false,Суглинок
Botany:loamNoWeed,642,1,false,Суглинок
Botany:loamNoWeed,642,2,false,Суглинок
Botany:loamNoWeed,642,3,false,Суглинок
Botany:loamNoWeed,642,4,false,Суглинок
Botany:loamNoWeed,642,5,false,Суглинок
Botany:loamNoWeed,642,6,false,Суглинок
Botany:loamNoWeed,642,7,false,Суглинок
Botany:loamNoWeed,642,8,false,Суглинок
Botany:flowerbedNoWeed,643,0,false,Цветник
Botany:flowerbedNoWeed,643,1,false,Цветник
Botany:flowerbedNoWeed,643,2,false,Цветник
Botany:flowerbedNoWeed,643,3,false,Цветник
Botany:flowerbedNoWeed,643,4,false,Цветник
Botany:flowerbedNoWeed,643,5,false,Цветник
Botany:flowerbedNoWeed,643,6,false,Цветник
Botany:flowerbedNoWeed,643,7,false,Цветник
Botany:flowerbedNoWeed,643,8,false,Цветник
Botany:ceramic,644,0,true,Керамический блок
Botany:ceramic,644,1,true,Керамический блок
Botany:ceramic,644,2,true,Керамический блок
Botany:ceramic,644,3,true,Керамический блок
Botany:ceramic,644,4,true,Керамический блок
Botany:ceramic,644,5,true,Керамический блок
Botany:ceramic,644,6,true,Керамический блок
Botany:ceramic,644,7,true,Керамический блок
Botany:ceramic,644,8,true,Керамический блок
Botany:ceramic,644,9,true,Керамический блок
Botany:ceramic,644,10,true,Керамический блок
Botany:ceramic,644,11,true,Керамический блок
Botany:ceramic,644,12,true,Керамический блок
Botany:ceramic,644,13,true,Керамический блок
Botany:ceramic,644,14,true,Керамический блок
Botany:ceramic,644,15,true,Керамический блок
Botany:ceramic,644,16,true,Керамический блок
Botany:ceramic,644,17,true,Керамический блок
Botany:ceramic,644,18,true,Керамический блок
Botany:ceramic,644,19,true,Керамический блок
Botany:ceramic,644,20,true,Керамический блок
Botany:ceramic,644,21,true,Керамический блок
Botany:ceramic,644,22,true,Керамический блок
Botany:ceramic,644,23,true,Керамический блок
Botany:ceramic,644,24,true,Керамический блок
Botany:ceramic,644,25,true,Керамический блок
Botany:ceramic,644,26,true,Керамический блок
Botany:ceramic,644,27,true,Керамический блок
Botany:ceramic,644,28,true,Керамический блок
Botany:ceramic,644,29,true,Керамический блок
Botany:ceramic,644,30,true,Керамический блок
Botany:ceramic,644,31,true,Керамический блок
Botany:ceramic,644,32,true,Керамический блок
Botany:ceramic,644,33,true,Керамический блок
Botany:ceramic,644,34,true,Керамический блок
Botany:ceramic,644,35,true,Керамический блок
Botany:ceramic,644,36,true,Керамический блок
Botany:ceramic,644,37,true,Керамический блок
Botany:ceramic,644,38,true,Керамический блок
Botany:ceramic,644,39,true,Керамический блок
Botany:ceramic,644,40,true,Керамический блок
Botany:ceramic,644,41,true,Керамический блок
Botany:ceramic,644,42,true,Керамический блок
Botany:ceramic,644,43,true,Керамический блок
Botany:ceramic,644,44,true,Керамический блок
Botany:ceramic,644,45,true,Керамический блок
Botany:ceramic,644,46,true,Керамический блок
Botany:ceramic,644,47,true,Керамический блок
Botany:ceramic,644,48,true,Керамический блок
Botany:ceramic,644,49,true,Керамический блок
Botany:ceramic,644,50,true,Керамический блок
Botany:ceramic,644,51,true,Керамический блок
Botany:ceramic,644,52,true,Керамический блок
Botany:ceramic,644,53,true,Керамический блок
Botany:ceramic,644,54,true,Керамический блок
Botany:ceramic,644,55,true,Керамический блок
Botany:ceramic,644,56,true,Керамический блок
Botany:ceramic,644,57,true,Керамический блок
Botany:ceramic,644,58,true,Керамический блок
Botany:ceramic,644,59,true,Керамический блок
Botany:ceramic,644,60,true,Керамический блок
Botany:ceramic,644,61,true,Керамический блок
Botany:ceramic,644,62,true,Керамический блок
Botany:ceramic,644,63,true,Керамический блок
Botany:ceramic,644,64,true,Керамический блок
Botany:ceramic,644,65,true,Керамический блок
Botany:ceramic,644,66,true,Керамический блок
Botany:ceramic,644,67,true,Керамический блок
Botany:ceramic,644,68,true,Керамический блок
Botany:ceramic,644,69,true,Керамический блок
Botany:ceramic,644,70,true,Керамический блок
Botany:ceramic,644,71,true,Керамический блок
Botany:ceramic,644,72,true,Керамический блок
Botany:ceramic,644,73,true,Керамический блок
Botany:ceramic,644,74,true,Керамический блок
Botany:ceramic,644,75,true,Керамический блок
Botany:ceramic,644,76,true,Керамический блок
Botany:ceramic,644,77,true,Керамический блок
Botany:ceramic,644,78,true,Керамический блок
Botany:ceramic,644,79,true,Керамический блок
Botany:stained,645,0,true,Крашеное стекло
Botany:stained,645,1,true,Крашеное стекло
Botany:stained,645,2,true,Крашеное стекло
Botany:stained,645,3,true,Крашеное стекло
Botany:stained,645,4,true,Крашеное стекло
Botany:stained,645,5,true,Крашеное стекло
Botany:stained,645,6,true,Крашеное стекло
Botany:stained,645,7,true,Крашеное стекло
Botany:stained,645,8,true,Крашеное стекло
Botany:stained,645,9,true,Крашеное стекло
Botany:stained,645,10,true,Крашеное стекло
Botany:stained,645,11,true,Крашеное стекло
Botany:stained,645,12,true,Крашеное стекло
Botany:stained,645,13,true,Крашеное стекло
Botany:stained,645,14,true,Крашеное стекло
Botany:stained,645,15,true,Крашеное стекло
Botany:stained,645,16,true,Крашеное стекло
Botany:stained,645,17,true,Крашеное стекло
Botany:stained,645,18,true,Крашеное стекло
Botany:stained,645,19,true,Крашеное стекло
Botany:stained,645,20,true,Крашеное стекло
Botany:stained,645,21,true,Крашеное стекло
Botany:stained,645,22,true,Крашеное стекло
Botany:stained,645,23,true,Крашеное стекло
Botany:stained,645,24,true,Крашеное стекло
Botany:stained,645,25,true,Крашеное стекло
Botany:stained,645,26,true,Крашеное стекло
Botany:stained,645,27,true,Крашеное стекло
Botany:stained,645,28,true,Крашеное стекло
Botany:stained,645,29,true,Крашеное стекло
Botany:stained,645,30,true,Крашеное стекло
Botany:stained,645,31,true,Крашеное стекло
Botany:stained,645,32,true,Крашеное стекло
Botany:stained,645,33,true,Крашеное стекло
Botany:stained,645,34,true,Крашеное стекло
Botany:stained,645,35,true,Крашеное стекло
Botany:stained,645,36,true,Крашеное стекло
Botany:stained,645,37,true,Крашеное стекло
Botany:stained,645,38,true,Крашеное стекло
Botany:stained,645,39,true,Крашеное стекло
Botany:stained,645,40,true,Крашеное стекло
Botany:stained,645,41,true,Крашеное стекло
Botany:stained,645,42,true,Крашеное стекло
Botany:stained,645,43,true,Крашеное стекло
Botany:stained,645,44,true,Крашеное стекло
Botany:stained,645,45,true,Крашеное стекло
Botany:stained,645,46,true,Крашеное стекло
Botany:stained,645,47,true,Крашеное стекло
Botany:stained,645,48,true,Крашеное стекло
Botany:stained,645,49,true,Крашеное стекло
Botany:stained,645,50,true,Крашеное стекло
Botany:stained,645,51,true,Крашеное стекло
Botany:stained,645,52,true,Крашеное стекло
Botany:stained,645,53,true,Крашеное стекло
Botany:stained,645,54,true,Крашеное стекло
Botany:stained,645,55,true,Крашеное стекло
Botany:stained,645,56,true,Крашеное стекло
Botany:stained,645,57,true,Крашеное стекло
Botany:stained,645,58,true,Крашеное стекло
Botany:stained,645,59,true,Крашеное стекло
Botany:stained,645,60,true,Крашеное стекло
Botany:stained,645,61,true,Крашеное стекло
Botany:stained,645,62,true,Крашеное стекло
Botany:stained,645,63,true,Крашеное стекло
Botany:stained,645,64,true,Крашеное стекло
Botany:stained,645,65,true,Крашеное стекло
Botany:stained,645,66,true,Крашеное стекло
Botany:stained,645,67,true,Крашеное стекло
Botany:stained,645,68,true,Крашеное стекло
Botany:stained,645,69,true,Крашеное стекло
Botany:stained,645,70,true,Крашеное стекло
Botany:stained,645,71,true,Крашеное стекло
Botany:stained,645,72,true,Крашеное стекло
Botany:stained,645,73,true,Крашеное стекло
Botany:stained,645,74,true,Крашеное стекло
Botany:stained,645,75,true,Крашеное стекло
Botany:stained,645,76,true,Крашеное стекло
Botany:stained,645,77,true,Крашеное стекло
Botany:stained,645,78,true,Крашеное стекло
Botany:stained,645,79,true,Крашеное стекло
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicPattern,646,16387,true,Керамический блок
Botany:ceramicBrick,647,0,true,Керамическая плитка
Botany:ceramicBrick,647,257,true,Керамическая плитка
Botany:ceramicBrick,647,514,true,Керамическая плитка
Botany:ceramicBrick,647,771,true,Керамическая плитка
Botany:ceramicBrick,647,1028,true,Керамическая плитка
Botany:ceramicBrick,647,1285,true,Керамическая плитка
Botany:ceramicBrick,647,1542,true,Керамическая плитка
Botany:ceramicBrick,647,1799,true,Керамическая плитка
Botany:ceramicBrick,647,2056,true,Керамическая плитка
Botany:ceramicBrick,647,2313,true,Керамическая плитка
Botany:ceramicBrick,647,2570,true,Керамическая плитка
Botany:ceramicBrick,647,2827,true,Керамическая плитка
Botany:ceramicBrick,647,3084,true,Керамическая плитка
Botany:ceramicBrick,647,3341,true,Керамическая плитка
Botany:ceramicBrick,647,3598,true,Керамическая плитка
Botany:ceramicBrick,647,3855,true,Керамическая плитка
Botany:ceramicBrick,647,4112,true,Керамическая плитка
Botany:ceramicBrick,647,4369,true,Керамическая плитка
Botany:ceramicBrick,647,4626,true,Керамическая плитка
Botany:ceramicBrick,647,4883,true,Керамическая плитка
Botany:ceramicBrick,647,5140,true,Керамическая плитка
Botany:ceramicBrick,647,5397,true,Керамическая плитка
Botany:ceramicBrick,647,5654,true,Керамическая плитка
Botany:ceramicBrick,647,5911,true,Керамическая плитка
Botany:ceramicBrick,647,6168,true,Керамическая плитка
Botany:ceramicBrick,647,6425,true,Керамическая плитка
Botany:ceramicBrick,647,6682,true,Керамическая плитка
Botany:ceramicBrick,647,6939,true,Керамическая плитка
Botany:ceramicBrick,647,7196,true,Керамическая плитка
Botany:ceramicBrick,647,7453,true,Керамическая плитка
Botany:ceramicBrick,647,7710,true,Керамическая плитка
Botany:ceramicBrick,647,7967,true,Керамическая плитка
Botany:ceramicBrick,647,8224,true,Керамическая плитка
Botany:ceramicBrick,647,8481,true,Керамическая плитка
Botany:ceramicBrick,647,8738,true,Керамическая плитка
Botany:ceramicBrick,647,8995,true,Керамическая плитка
Botany:ceramicBrick,647,9252,true,Керамическая плитка
Botany:ceramicBrick,647,9509,true,Керамическая плитка
Botany:ceramicBrick,647,9766,true,Керамическая плитка
Botany:ceramicBrick,647,10023,true,Керамическая плитка
Botany:ceramicBrick,647,10280,true,Керамическая плитка
Botany:ceramicBrick,647,10537,true,Керамическая плитка
Botany:ceramicBrick,647,10794,true,Керамическая плитка
Botany:ceramicBrick,647,11051,true,Керамическая плитка
Botany:ceramicBrick,647,11308,true,Керамическая плитка
Botany:ceramicBrick,647,11565,true,Керамическая плитка
Botany:ceramicBrick,647,11822,true,Керамическая плитка
Botany:ceramicBrick,647,12079,true,Керамическая плитка
Botany:ceramicBrick,647,12336,true,Керамическая плитка
Botany:ceramicBrick,647,12593,true,Керамическая плитка
Botany:ceramicBrick,647,12850,true,Керамическая плитка
Botany:ceramicBrick,647,13107,true,Керамическая плитка
Botany:ceramicBrick,647,13364,true,Керамическая плитка
Botany:ceramicBrick,647,13621,true,Керамическая плитка
Botany:ceramicBrick,647,13878,true,Керамическая плитка
Botany:ceramicBrick,647,14135,true,Керамическая плитка
Botany:ceramicBrick,647,14392,true,Керамическая плитка
Botany:ceramicBrick,647,14649,true,Керамическая плитка
Botany:ceramicBrick,647,14906,true,Керамическая плитка
Botany:ceramicBrick,647,15163,true,Керамическая плитка
Botany:ceramicBrick,647,15420,true,Керамическая плитка
Botany:ceramicBrick,647,15677,true,Керамическая плитка
Botany:ceramicBrick,647,15934,true,Керамическая плитка
Botany:ceramicBrick,647,16191,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамическая плитка
Botany:ceramicBrick,647,16387,true,Керамический кирпич
Botany:ceramicBrick,647,16387,true,Полосатый керамический кирпич
Botany:ceramicBrick,647,16387,true,Длинный керамический кирпич
Botany:ceramicBrick,647,16387,true,Разделенная керамическая плитка
Botany:ceramicBrick,647,16387,true,Шахматная керамическая плитка
Botany:ceramicBrick,647,16387,true,Обрамленная керамическая плитка
Botany:ceramicBrick,647,16387,true,Вертикальный керамический кирпич
Botany:ceramicBrick,647,16387,true,Вертикальная полосатая керамическая плитка
Botany:ceramicBrick,647,16387,true,Длинный вертикальный керамический кирпич
Botany:ceramicBrick,647,16387,true,Разделенная керамическая плитка
Botany:ceramicBrick,647,16387,true,Шахматная керамическая плитка
Botany:ceramicBrick,647,16387,true,Длинный керамический кирпич
Botany:seed,4846,0,true,Росток цветка Одуванчик
Botany:seed,4846,0,true,Росток цветка Мак
Botany:seed,4846,0,true,Росток цветка Орхидея
Botany:seed,4846,0,true,Росток цветка Лук
Botany:seed,4846,0,true,Росток цветка Голубой василек
Botany:seed,4846,0,true,Росток цветка Тюльпан
Botany:seed,4846,0,true,Росток цветка Тюльпан
Botany:seed,4846,0,true,Росток цветка Тюльпан
Botany:seed,4846,0,true,Росток цветка Тюльпан
Botany:seed,4846,0,true,Росток цветка Маргаритка
Botany:seed,4846,0,true,Росток цветка Василек
Botany:seed,4846,0,true,Росток цветка Анютины глазки
Botany:seed,4846,0,true,Росток цветка Ирис
Botany:seed,4846,0,true,Росток цветка Лаванда
Botany:seed,4846,0,true,Росток цветка Фиалка
Botany:seed,4846,0,true,Росток цветка Нарцисс
Botany:seed,4846,0,true,Росток цветка Георгин
Botany:seed,4846,0,true,Росток цветка Пеоны
Botany:seed,4846,0,true,Росток цветка Роза
Botany:seed,4846,0,true,Росток цветка Сирень
Botany:seed,4846,0,true,Росток цветка Гортензия
Botany:seed,4846,0,true,Росток цветка Наперстянка
Botany:seed,4846,0,true,Росток цветка Цинния
Botany:seed,4846,0,true,Росток цветка Хризантема
Botany:seed,4846,0,true,Росток цветка Ноготки
Botany:seed,4846,0,true,Росток цветка Герань
Botany:seed,4846,0,true,Росток цветка Азалия
Botany:seed,4846,0,true,Росток цветка Первоцвет
Botany:seed,4846,0,true,Росток цветка Астра
Botany:seed,4846,0,true,Росток цветка Гвоздика садовая
Botany:seed,4846,0,true,Росток цветка Лилия
Botany:seed,4846,0,true,Росток цветка Тысячелистник
Botany:seed,4846,0,true,Росток цветка Петуния
Botany:seed,4846,0,true,Росток цветка Агапантус
Botany:seed,4846,0,true,Росток цветка Фуксия
Botany:seed,4846,0,true,Росток цветка Гвоздика
Botany:seed,4846,0,true,Росток цветка Незабудка
Botany:seed,4846,0,true,Росток цветка Анемон
Botany:seed,4846,0,true,Росток цветка Аквилегия
Botany:seed,4846,0,true,Росток цветка Эдельвейс
Botany:seed,4846,0,true,Росток цветка Скабиоза
Botany:seed,4846,0,true,Росток цветка Эхинация
Botany:seed,4846,0,true,Росток цветка Гайлардия
Botany:seed,4846,0,true,Росток цветка Первоцвет ушковидный
Botany:seed,4846,0,true,Росток цветка Камелия
Botany:seed,4846,0,true,Росток цветка Золотарник
Botany:seed,4846,0,true,Росток цветка Алтей
Botany:seed,4846,0,true,Росток цветка Пенстемон
Botany:seed,4846,0,true,Росток цветка Живокость
Botany:seed,4846,0,true,Росток цветка Штокроза
Botany:pollen,4847,0,true,Пыльца цветка Одуванчик
Botany:pollen,4847,0,true,Пыльца цветка Мак
Botany:pollen,4847,0,true,Пыльца цветка Орхидея
Botany:pollen,4847,0,true,Пыльца цветка Лук
Botany:pollen,4847,0,true,Пыльца цветка Голубой василек
Botany:pollen,4847,0,true,Пыльца цветка Тюльпан
Botany:pollen,4847,0,true,Пыльца цветка Тюльпан
Botany:pollen,4847,0,true,Пыльца цветка Тюльпан
Botany:pollen,4847,0,true,Пыльца цветка Тюльпан
Botany:pollen,4847,0,true,Пыльца цветка Маргаритка
Botany:pollen,4847,0,true,Пыльца цветка Василек
Botany:pollen,4847,0,true,Пыльца цветка Анютины глазки
Botany:pollen,4847,0,true,Пыльца цветка Ирис
Botany:pollen,4847,0,true,Пыльца цветка Лаванда
Botany:pollen,4847,0,true,Пыльца цветка Фиалка
Botany:pollen,4847,0,true,Пыльца цветка Нарцисс
Botany:pollen,4847,0,true,Пыльца цветка Георгин
Botany:pollen,4847,0,true,Пыльца цветка Пеоны
Botany:pollen,4847,0,true,Пыльца цветка Роза
Botany:pollen,4847,0,true,Пыльца цветка Сирень
Botany:pollen,4847,0,true,Пыльца цветка Гортензия
Botany:pollen,4847,0,true,Пыльца цветка Наперстянка
Botany:pollen,4847,0,true,Пыльца цветка Цинния
Botany:pollen,4847,0,true,Пыльца цветка Хризантема
Botany:pollen,4847,0,true,Пыльца цветка Ноготки
Botany:pollen,4847,0,true,Пыльца цветка Герань
Botany:pollen,4847,0,true,Пыльца цветка Азалия
Botany:pollen,4847,0,true,Пыльца цветка Первоцвет
Botany:pollen,4847,0,true,Пыльца цветка Астра
Botany:pollen,4847,0,true,Пыльца цветка Гвоздика садовая
Botany:pollen,4847,0,true,Пыльца цветка Лилия
Botany:pollen,4847,0,true,Пыльца цветка Тысячелистник
Botany:pollen,4847,0,true,Пыльца цветка Петуния
Botany:pollen,4847,0,true,Пыльца цветка Агапантус
Botany:pollen,4847,0,true,Пыльца цветка Фуксия
Botany:pollen,4847,0,true,Пыльца цветка Гвоздика
Botany:pollen,4847,0,true,Пыльца цветка Незабудка
Botany:pollen,4847,0,true,Пыльца цветка Анемон
Botany:pollen,4847,0,true,Пыльца цветка Аквилегия
Botany:pollen,4847,0,true,Пыльца цветка Эдельвейс
Botany:pollen,4847,0,true,Пыльца цветка Скабиоза
Botany:pollen,4847,0,true,Пыльца цветка Эхинация
Botany:pollen,4847,0,true,Пыльца цветка Гайлардия
Botany:pollen,4847,0,true,Пыльца цветка Первоцвет ушковидный
Botany:pollen,4847,0,true,Пыльца цветка Камелия
Botany:pollen,4847,0,true,Пыльца цветка Золотарник
Botany:pollen,4847,0,true,Пыльца цветка Алтей
Botany:pollen,4847,0,true,Пыльца цветка Пенстемон
Botany:pollen,4847,0,true,Пыльца цветка Живокость
Botany:pollen,4847,0,true,Пыльца цветка Штокроза
Botany:database,4848,0,false,База данных ботаника
Botany:database,4848,1,false,База данных мастера-ботаника
Botany:trowelWood,4849,0,false,Деревянный совок
Botany:trowelStone,4850,0,false,Каменный совок
Botany:trowelIron,4851,0,false,Железный совок
Botany:trowelDiamond,4852,0,false,Алмазный совок
Botany:trowelGold,4853,0,false,Золотой совок
Botany:insulatedTube,4854,0,false,Медная изолирующая лампа
Botany:insulatedTube,4854,128,false,Медная изолирующая лампа
Botany:insulatedTube,4854,256,false,Медная изолирующая лампа
Botany:insulatedTube,4854,384,false,Медная изолирующая лампа
Botany:insulatedTube,4854,512,false,Медная изолирующая лампа
Botany:insulatedTube,4854,640,false,Медная изолирующая лампа
Botany:insulatedTube,4854,1,false,Оловяная изолирующая лампа
Botany:insulatedTube,4854,129,false,Оловяная изолирующая лампа
Botany:insulatedTube,4854,257,false,Оловяная изолирующая лампа
Botany:insulatedTube,4854,385,false,Оловяная изолирующая лампа
Botany:insulatedTube,4854,513,false,Оловяная изолирующая лампа
Botany:insulatedTube,4854,641,false,Оловяная изолирующая лампа
Botany:insulatedTube,4854,2,false,Бронзовая изолирующая лампа
Botany:insulatedTube,4854,130,false,Бронзовая изолирующая лампа
Botany:insulatedTube,4854,258,false,Бронзовая изолирующая лампа
Botany:insulatedTube,4854,386,false,Бронзовая изолирующая лампа
Botany:insulatedTube,4854,514,false,Бронзовая изолирующая лампа
Botany:insulatedTube,4854,642,false,Бронзовая изолирующая лампа
Botany:insulatedTube,4854,3,false,Железная изолирующая лампа
Botany:insulatedTube,4854,131,false,Железная изолирующая лампа
Botany:insulatedTube,4854,259,false,Железная изолирующая лампа
Botany:insulatedTube,4854,387,false,Железная изолирующая лампа
Botany:insulatedTube,4854,515,false,Железная изолирующая лампа
Botany:insulatedTube,4854,643,false,Железная изолирующая лампа
Botany:soilMeter,4855,0,false,Почвомер
Botany:misc,4856,0,false,Измельченная зола
Botany:misc,4856,1,false,Измельченная древесная масса
Botany:misc,4856,2,false,Измельченная мульча
Botany:misc,4856,3,false,Измельченная сера
Botany:misc,4856,4,false,Измельченное удобрение
Botany:misc,4856,5,false,Измельченный компост
Botany:misc,4856,6,false,Известковый раствор
Botany:misc,4856,7,false,Средство от сорняков
Botany:itemFlower,4857,0,true,Одуванчик
Botany:itemFlower,4857,0,true,Мак
Botany:itemFlower,4857,0,true,Орхидея
Botany:itemFlower,4857,0,true,Лук
Botany:itemFlower,4857,0,true,Голубой василек
Botany:itemFlower,4857,0,true,Тюльпан
Botany:itemFlower,4857,0,true,Тюльпан
Botany:itemFlower,4857,0,true,Тюльпан
Botany:itemFlower,4857,0,true,Тюльпан
Botany:itemFlower,4857,0,true,Маргаритка
Botany:itemFlower,4857,0,true,Василек
Botany:itemFlower,4857,0,true,Анютины глазки
Botany:itemFlower,4857,0,true,Ирис
Botany:itemFlower,4857,0,true,Лаванда
Botany:itemFlower,4857,0,true,Фиалка
Botany:itemFlower,4857,0,true,Нарцисс
Botany:itemFlower,4857,0,true,Георгин
Botany:itemFlower,4857,0,true,Пеоны
Botany:itemFlower,4857,0,true,Роза
Botany:itemFlower,4857,0,true,Сирень
Botany:itemFlower,4857,0,true,Гортензия
Botany:itemFlower,4857,0,true,Наперстянка
Botany:itemFlower,4857,0,true,Цинния
Botany:itemFlower,4857,0,true,Хризантема
Botany:itemFlower,4857,0,true,Ноготки
Botany:itemFlower,4857,0,true,Герань
Botany:itemFlower,4857,0,true,Азалия
Botany:itemFlower,4857,0,true,Первоцвет
Botany:itemFlower,4857,0,true,Астра
Botany:itemFlower,4857,0,true,Гвоздика садовая
Botany:itemFlower,4857,0,true,Лилия
